row_no,proposed_action,target_model,target_company_type,target_customer_rank,target_supplier_rank,target_tax_number_policy,legacy_partner_source,legacy_partner_id,legacy_partner_name,legacy_source_evidence,future_rollback_key,design_blocker
2733,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,db289f623b4343ffbb0b798b6cb87b43,贵州宝琴澳蓉木业有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:db289f623b4343ffbb0b798b6cb87b43,
2735,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,34fa37952d6e43ebba1f31bc8752f2a9,贵州省招标有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:34fa37952d6e43ebba1f31bc8752f2a9,
2736,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,eaabc48defa04c91b6192a528592a38f,贵港市鹏悦木业有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:eaabc48defa04c91b6192a528592a38f,
2739,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c7e99f07e5904561bc90dcd1dbf85e71,贾巴伟日,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c7e99f07e5904561bc90dcd1dbf85e71,
2766,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C17CD5C968994FA0B6E389673DF9E0A2,越西县扶贫开发局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C17CD5C968994FA0B6E389673DF9E0A2,
2768,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,17616A45A80F4A8B859805425F3F05AF,越西县消防救援大队,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:17616A45A80F4A8B859805425F3F05AF,
2770,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,823e0da0dc0a4ce190fe7fa35527b1de,足浴服务,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:823e0da0dc0a4ce190fe7fa35527b1de,
2772,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,977dd400260f4152945d4b27eace636a,车辆购置税,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:977dd400260f4152945d4b27eace636a,
2774,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,D4D8895914EC4243871921673120F3CA,达州发展（控股）有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:D4D8895914EC4243871921673120F3CA,
2775,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2ebc92acac1a486cbb4a947a93dc136a,达州市阳辰商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2ebc92acac1a486cbb4a947a93dc136a,
2777,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f2fe58131b7547a1acf16337093927b7,迈凯伦（成都）酒店管理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f2fe58131b7547a1acf16337093927b7,
2778,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,88e750e6e5ba4c5cbe6cbc13316cb60b,退还运费,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:88e750e6e5ba4c5cbe6cbc13316cb60b,
2780,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e5a991c3f12f47fb990ff36f8442245b,遂宁公共资源交易中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e5a991c3f12f47fb990ff36f8442245b,
2781,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,833f0d3cb9de42d787c936748c9370b0,遂宁市安居区农业农村局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:833f0d3cb9de42d787c936748c9370b0,
2782,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,80add56294394d66bc00573f2d4dddd6,遂宁市安居区农业局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:80add56294394d66bc00573f2d4dddd6,
2783,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,B7127F8948414F78B248EEEBE2F5AF37,遂宁市安居土壤肥料与生态工作站,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:B7127F8948414F78B248EEEBE2F5AF37,
2784,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,55a0cc53712345459cd4877540ad9d9e,遂宁市开发区富强木业,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:55a0cc53712345459cd4877540ad9d9e,
2792,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,221e27cc-749a-48a1-b48b-a1856eeeb3a2,邓德华王燕,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:221e27cc-749a-48a1-b48b-a1856eeeb3a2,
2797,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4e39ba1889c445cfbed665bb3c70142d,邛崃市文君街道兴瑞平工程机械租赁服务部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4e39ba1889c445cfbed665bb3c70142d,
2798,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0DC4BA86C79C4076A9A2C8C4BA5E8D4D,邛崃格润能源有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0DC4BA86C79C4076A9A2C8C4BA5E8D4D,
2799,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,809a5302535949e7be6a747c565bfba7,邢中海班组工资表,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:809a5302535949e7be6a747c565bfba7,
2823,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f3c7c226345d4a0b9c85143531347b69,郫都区佳辰鑫盛苗木经营部（个体工商户）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f3c7c226345d4a0b9c85143531347b69,
2828,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7fa382506c3046faa9a5806318dba2e4,都兰县水利局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7fa382506c3046faa9a5806318dba2e4,
2829,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C6D70161A16B49A989E60575561A1F58,都兰县水利综合服务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C6D70161A16B49A989E60575561A1F58,
2830,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6c60dd08073b4d208caabac5a676262c,都邦财产保险股份有限公司四川分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6c60dd08073b4d208caabac5a676262c,
2832,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,13fe849f6a8941fca8170f02b1c666b6,重庆三峡职业学院,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:13fe849f6a8941fca8170f02b1c666b6,
2833,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,339be9f5b22745819f0dcf57c81b207f,重庆两江新区土地征收和住房事务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:339be9f5b22745819f0dcf57c81b207f,
2834,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1fd094eeb3854bf2af0eca7c30518bb9,重庆两江新区建设管理事务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1fd094eeb3854bf2af0eca7c30518bb9,
2838,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,28bcf97dc9064dd48c227d5c2e6e2084,重庆临空经济示范区开发建设有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:28bcf97dc9064dd48c227d5c2e6e2084,
2842,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,fcee14816c1f41ba81a2c7117c312026,重庆优协招标代理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:fcee14816c1f41ba81a2c7117c312026,
2850,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,08b38009171b46eab7ea0282000bf16f,重庆农村商业银行股份有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:08b38009171b46eab7ea0282000bf16f,
2851,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7abbd3cd837c472e8a572e4e08fcc0dd,重庆农村商业银行股份有限公司合川分行,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7abbd3cd837c472e8a572e4e08fcc0dd,
2852,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,90025a595d614e74a2fa169b2046293e,重庆农村商业银行股份有限公司大足支行,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:90025a595d614e74a2fa169b2046293e,
2853,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1444cbc41ded4cf5a9e1a6aa0614b03b,重庆农村商业银行股份有限公司潼南支行,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1444cbc41ded4cf5a9e1a6aa0614b03b,
2855,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2d09ebae134247fe86bf723a3d6d6cf6,重庆凯仁建筑劳务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2d09ebae134247fe86bf723a3d6d6cf6,
2856,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c0c12eee1a804642bd859f43c46d5b06,重庆创新建设监理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c0c12eee1a804642bd859f43c46d5b06,
2857,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6f7673d2-fbf9-45d8-a22a-94030e098805,重庆勇建睿轩建筑劳务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6f7673d2-fbf9-45d8-a22a-94030e098805,
2859,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,38709791b4ae47afac3cc8a165e777b3,重庆合川工业园区管理委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:38709791b4ae47afac3cc8a165e777b3,
2860,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,908efa8a84284bda9f3be541f05b80f6,重庆合川高新技术产业开发区管理委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:908efa8a84284bda9f3be541f05b80f6,
2866,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2f62d4eda25242b09bc61610d84f8ab9,重庆国盛物业(集团)有限公司国盛莲花湖(1号地块)项目商品房预售资金监管账户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2f62d4eda25242b09bc61610d84f8ab9,
2867,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,714255073cdb4000ab76594f6584a173,重庆国盛（物业）集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:714255073cdb4000ab76594f6584a173,
2868,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,98e3e98ed74546a8ad76a5a882dbf683,重庆国隆农业科技产业发展集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:98e3e98ed74546a8ad76a5a882dbf683,
2869,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,BAE28247C86F481796E601848DE6565C,重庆国隆农业科技发展有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:BAE28247C86F481796E601848DE6565C,
2870,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2ebf3815320947398bdf60fdb06b53f3,重庆坤蕴建筑劳务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2ebf3815320947398bdf60fdb06b53f3,
2871,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,86ce86c1395745d1bb7ddf5b9309812e,重庆复林招标代理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:86ce86c1395745d1bb7ddf5b9309812e,
2872,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2424116b7af345fea90abf8a1e199401,重庆大兮律师事务所,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2424116b7af345fea90abf8a1e199401,
2873,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,25a8548b89c444129b56fa5ed60c7f97,重庆大家智方科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:25a8548b89c444129b56fa5ed60c7f97,
2874,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,169c42bfcb1b42ea8abcdf8a627955a8,重庆大正建设工程经济技术有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:169c42bfcb1b42ea8abcdf8a627955a8,
2875,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,28bed9c155a640559e19c264a4242352,重庆天升鱼府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:28bed9c155a640559e19c264a4242352,
2877,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,eeb66c0819ea4014976d6790278fcc83,重庆宏耀融资担保有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:eeb66c0819ea4014976d6790278fcc83,
2879,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,414ce9474a5343e0a91a6f826b0297c8,重庆富俊涵建筑工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:414ce9474a5343e0a91a6f826b0297c8,
2881,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,19C805B189AF4A5680261350FCD87250,重庆工业职业技术学院,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:19C805B189AF4A5680261350FCD87250,
2882,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,32f067e282d048dfb3aab239f9db6a1e,重庆巨能建设(集团)有限公司米易分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:32f067e282d048dfb3aab239f9db6a1e,
2883,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5D880548C6BE4AA8ABB118727796DECD,重庆巨能建设（集团）有限公司米易分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5D880548C6BE4AA8ABB118727796DECD,
2884,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C419698FD3A74039B57F476F54622AAD,重庆巴南区华南城充电站建设,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C419698FD3A74039B57F476F54622AAD,
2887,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,01219d47384b4ce89c813fe068671767,重庆市九龙坡区华岩镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:01219d47384b4ce89c813fe068671767,
2888,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2F072EE30F8C461D8431AED874636D80,重庆市北碚区人民政府北温泉街道办事处,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2F072EE30F8C461D8431AED874636D80,
2890,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,B8C420D19331494FA7CD7F58DFCF7034,重庆市南岸区人民政府花园路街道办事处,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:B8C420D19331494FA7CD7F58DFCF7034,
2891,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,010b599c75be41b3a0ddb4dc07facc22,重庆市南川区交通运输委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:010b599c75be41b3a0ddb4dc07facc22,
2892,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1f708f5740a44bd997794ba7c2ed8e39,重庆市南川区公共资源综合交易中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1f708f5740a44bd997794ba7c2ed8e39,
2893,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1d6fd2d004334f89bf856781d43172c3,重庆市南川区公路事务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1d6fd2d004334f89bf856781d43172c3,
2894,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1aa936d7bae74740938c2de01da38afc,重庆市南川区石溪镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1aa936d7bae74740938c2de01da38afc,
2895,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7079B66DD3754723B1BAA4E125564F33,重庆市南川区第三中学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7079B66DD3754723B1BAA4E125564F33,
